Date,Open,High,Low,Close
09/22/15,5076.7,5125.0,5072.5,5103.6
09/21/15,5149.8,5149.8,5027.4,5066.2
09/18/15,5146.6,5195.0,5093.2,5170.5
09/17/15,5120.9,5194.0,5119.1,5146.8
09/16/15,5029.4,5099.0,5029.4,5098.9
09/15/15,5099.5,5103.5,5017.8,5018.4
09/14/15,5087.5,5132.4,5068.9,5096.5
09/11/15,5097.8,5116.1,5053.7,5071.1
09/10/15,5201.2,5201.2,5088.7,5095.0
09/09/15,5119.2,5221.1,5119.2,5221.1
09/08/15,5038.0,5115.2,5037.7,5115.2
09/07/15,5037.4,5046.3,4973.4,5030.4
09/04/15,5036.3,5069.2,4995.6,5040.6
09/03/15,5117.2,5175.3,5027.8,5027.8
09/02/15,5087.2,5103.9,5015.0,5101.5
09/01/15,5207.7,5214.0,5091.0,5096.4
08/31/15,5255.6,5255.6,5159.4,5207.0
08/28/15,5259.7,5305.0,5228.6,5263.6
08/27/15,5188.7,5268.8,5188.7,5233.3
08/26/15,5116.1,5179.2,5051.4,5172.8
08/25/15,4983.6,5151.7,4928.3,5137.3
08/24/15,5207.6,5207.6,5001.3,5001.3
08/21/15,5277.4,5277.4,5171.5,5214.6
08/20/15,5359.4,5361.5,5276.2,5288.6
08/19/15,5307.0,5383.2,5307.0,5380.2
08/18/15,5368.2,5387.8,5303.1,5303.1
08/17/15,5363.8,5397.0,5360.1,5367.7
08/14/15,5388.4,5401.9,5351.5,5356.5
08/13/15,5394.3,5426.2,5387.9,5387.9
08/12/15,5473.1,5480.5,5364.7,5382.1
08/11/15,5522.0,5543.2,5463.0,5473.2
08/10/15,5473.9,5513.0,5458.2,5509.2
08/07/15,5571.4,5571.4,5474.8,5474.8
08/06/15,5673.4,5673.9,5588.4,5610.1
08/05/15,5700.3,5700.6,5640.0,5674.0
08/04/15,5673.4,5727.7,5659.4,5697.9
08/03/15,5698.6,5703.9,5670.2,5679.3
07/31/15,5671.9,5699.5,5669.9,5699.2
07/30/15,5633.3,5676.5,5633.3,5669.5
07/29/15,5594.3,5650.5,5594.3,5624.2
07/28/15,5578.9,5607.1,5530.9,5584.7
07/27/15,5565.9,5589.9,5538.0,5589.9
07/24/15,5583.6,5607.2,5548.0,5566.1
07/23/15,5603.3,5617.5,5586.2,5590.3
07/22/15,5696.6,5696.8,5614.0,5614.6
07/21/15,5687.4,5718.9,5686.8,5706.7
07/20/15,5670.0,5688.3,5651.6,5686.9
07/17/15,5672.8,5688.9,5647.7,5670.1
07/16/15,5646.3,5691.2,5643.9,5669.6
07/15/15,5577.1,5637.6,5576.9,5636.2
07/14/15,5498.4,5587.1,5498.4,5577.4
